Node ID,X,Y
326,116.274311,39.966492
327,116.364536,39.952494
328,116.394859,39.967954
329,116.343201,39.936732
330,116.448982,39.952754
331,116.350243,39.89782
332,116.455788,39.897308
333,116.460999,39.884354
334,116.389938,39.887848
335,116.431446,39.949699
336,116.349937,39.903107
337,116.421757,39.862038
338,116.453365,39.935865
339,116.450134,39.983943
340,116.445015,39.892098
341,116.49065,39.958132
342,116.443825,39.91334
343,116.398567,39.870873
344,116.474712,39.9378
345,116.453789,39.921145
346,116.348457,39.973468
347,116.340569,39.9478
348,116.294075,39.859306
349,116.380009,39.95136
350,116.455826,39.966975
351,116.39489,39.96152
352,116.348259,39.864329
353,116.394444,39.970713
354,116.283215,39.914345
355,116.373528,39.922463
356,116.285641,39.842608
357,116.458107,39.909164
358,116.415012,39.838387
359,116.433647,39.938848
360,116.46006,39.914406
361,116.30016,39.889654
362,116.269238,39.954781
363,116.419136,39.887721
364,116.295498,39.932368
365,116.387535,39.984729
366,116.28141,39.868912
367,116.348915,39.850021
368,116.292286,39.924179
